ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
27151,JF452652,10/28/2022 12:17:00 PM,109XX S HALSTED ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2233,22,34,75,01A,1172929,1832309,2022,11/04/2022 04:48:00 PM,41.695281455,-87.642470829,"(41.695281455, -87.642470829)"
20119,HT564834,10/29/2011 06:35:00 AM,015XX S HARDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,1014,10,24,29,01A,1150299,1892173,2011,09/18/2022 04:45:51 PM,41.860026059,-87.723773831,"(41.860026059, -87.723773831)"
20677,HV539493,10/29/2012 02:32:00 PM,011XX W WILSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,19,46,3,01A,1167615,1930696,2012,08/31/2022 04:51:30 PM,41.965380546,-87.659099891,"(41.965380546, -87.659099891)"
20678,HV539907,10/29/2012 06:17:00 PM,016XX N SPAULDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1422,14,26,23,01A,1153892,1910719,2012,09/18/2022 04:45:51 PM,41.910847394,-87.710090384,"(41.910847394, -87.710090384)"
20676,HV539217,10/29/2012 11:15:00 AM,079XX S ESCANABA AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,422,4,7,46,01A,1196878,1852939,2012,08/31/2022 04:51:30 PM,41.751331394,-87.554103407,"(41.751331394, -87.554103407)"
21140,HW511385,10/29/2013 05:11:00 AM,026XX N SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1412,14,35,22,01A,1154030,1917273,2013,08/31/2022 04:51:30 PM,41.928829366,-87.709408246,"(41.928829366, -87.709408246)"
21618,HX486857,10/29/2014 02:45:00 PM,000XX N LOREL AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1522,15,28,25,01A,1140715,1899846,2014,08/31/2022 04:51:30 PM,41.881263116,-87.75876604,"(41.881263116, -87.75876604)"
21619,HX487074,10/29/2014 05:08:00 PM,006XX E 111TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,531,5,9,50,01A,1182450,1831483,2014,09/18/2022 04:45:51 PM,41.692799952,-87.607637071,"(41.692799952, -87.607637071)"
22884,HZ493402,10/29/2016 01:03:00 AM,078XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,421,4,7,43,01A,1197842,1854031,2016,09/18/2022 04:45:51 PM,41.754303906,-87.550534489,"(41.754303906, -87.550534489)"
22886,HZ493415,10/29/2016 01:30:00 AM,012XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,612,6,21,71,01A,1169196,1852391,2016,08/31/2022 04:51:30 PM,41.750470807,-87.655559674,"(41.750470807, -87.655559674)"
22885,HZ493460,10/29/2016 03:15:00 AM,005XX S CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,15,29,25,01A,1139141,1897023,2016,08/31/2022 04:51:30 PM,41.873545204,-87.764614459,"(41.873545204, -87.764614459)"
22891,HZ494305,10/29/2016 05:14:00 PM,002XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,11,28,26,01A,1147095,1898548,2016,09/18/2022 04:45:51 PM,41.877581653,-87.735371961,"(41.877581653, -87.735371961)"
22892,HZ492490,10/29/2016 06:02:00 PM,027XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2514,25,30,19,01A,1138565,1917823,2016,09/18/2022 04:45:51 PM,41.930633368,-87.766224435,"(41.930633368, -87.766224435)"
22894,HZ494532,10/29/2016 07:45:00 PM,084XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,614,6,21,71,01A,1166148,1848709,2016,09/18/2022 04:45:51 PM,41.740432213,-87.666833487,"(41.740432213, -87.666833487)"
22893,HZ494557,10/29/2016 08:05:00 PM,047XX S KOMENSKY AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,815,8,14,57,01A,1150161,1872843,2016,08/31/2022 04:51:30 PM,41.806984657,-87.724783067,"(41.806984657, -87.724783067)"
24259,JB493474,10/29/2018 11:17:00 AM,055XX S LA SALLE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,225,2,3,68,01A,1176238,1868123,2018,09/18/2022 04:45:51 PM,41.793486027,-87.629282689,"(41.793486027, -87.629282689)"
25579,JD414483,10/29/2020 02:41:00 PM,009XX W BELLE PLAINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1915,19,46,3,01A,1169331,1927550,2020,09/18/2022 04:45:51 PM,41.95671059,-87.652882438,"(41.95671059, -87.652882438)"
25580,JD414794,10/29/2020 07:02:00 PM,036XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,11,27,23,01A,1151809,1905091,2020,08/31/2022 04:51:30 PM,41.895444899,-87.71789096,"(41.895444899, -87.71789096)"
25577,JD414100,10/29/2020 08:14:00 AM,024XX E 78TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,421,4,7,43,01A,1194014,1853728,2020,08/31/2022 04:51:30 PM,41.753567171,-87.564572519,"(41.753567171, -87.564572519)"
25578,JD414137,10/29/2020 08:46:00 AM,073XX S PHILLIPS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,334,3,7,43,01A,1193921,1856721,2020,09/18/2022 04:45:51 PM,41.761782474,-87.564815341,"(41.761782474, -87.564815341)"
12206077,JD413988,10/29/2020 12:08:00 AM,079XX S DR MARTIN LUTHER KING JR DR,142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,623,6,6,44,01B,1180275,1852549,2020,04/27/2021 04:51:22 PM,41.750657714,-87.614956494,"(41.750657714, -87.614956494)"
27153,JF454181,10/29/2022 02:45:00 PM,019XX W 17TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1234,12,25,31,01A,1163785,1891752,2022,11/05/2022 04:49:11 PM,41.858597388,-87.674282147,"(41.858597388, -87.674282147)"
27154,JF454469,10/29/2022 06:26:00 PM,004XX W 104TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,2232,22,34,49,01A,1175036,1835941,2022,11/05/2022 04:49:11 PM,41.705201564,-87.634648558,"(41.705201564, -87.634648558)"
27162,JF382258,10/29/2022 07:00:00 AM,002XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,113,1,42,32,01A,1176846,1899341,2022,11/06/2022 03:47:32 PM,41.879136957,-87.626110706,"(41.879136957, -87.626110706)"
27155,JF454599,10/29/2022 09:13:00 PM,039XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,925,9,3,37,01A,1175075,1878933,2022,05/04/2023 04:48:07 PM,41.823175752,-87.633224378,"(41.823175752, -87.633224378)"
27152,JF453901,10/29/2022 11:03:00 AM,011XX N WALLER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,15,29,25,01A,1138141,1907055,2022,11/05/2022 04:49:11 PM,41.901092425,-87.768043383,"(41.901092425, -87.768043383)"
19653,HS590913,10/30/2010 07:21:00 PM,026XX W 24TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,10,12,30,01A,1159047,1887968,2010,09/18/2022 04:45:51 PM,41.848312173,-87.69177748,"(41.848312173, -87.69177748)"
19654,HS591029,10/30/2010 08:26:00 PM,114XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,531,5,9,49,01A,1178869,1828939,2010,08/31/2022 04:51:30 PM,41.68590089,-87.62082472,"(41.68590089, -87.62082472)"
20120,HT566177,10/30/2011 03:24:00 AM,010XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,624,6,8,69,01A,1184723,1852841,2011,09/18/2022 04:45:51 PM,41.751355924,-87.598647957,"(41.751355924, -87.598647957)"
20121,HT566129,10/30/2011 03:27:00 AM,056XX W BLOOMINGDALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2531,25,29,25,01A,1138615,1911274,2011,08/31/2022 04:51:30 PM,41.912661277,-87.766199855,"(41.912661277, -87.766199855)"
20132,HT563908,10/30/2011 03:58:00 PM,031XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,823,8,15,66,01A,1156680,1862693,2011,09/18/2022 04:45:51 PM,41.77900248,-87.701146952,"(41.77900248, -87.701146952)"
20123,HT566945,10/30/2011 05:19:00 PM,064XX S YALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,true,false,722,7,20,68,01A,1175609,1862380,2011,08/31/2022 04:51:30 PM,41.777740745,-87.631760999,"(41.777740745, -87.631760999)"
20122,HT545017,10/30/2011 08:18:00 AM,003XX N LARAMIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,15,28,25,01A,1141649,1901749,2011,08/31/2022 04:51:30 PM,41.886467974,-87.755289326,"(41.886467974, -87.755289326)"
20680,HV541288,10/30/2012 08:00:00 PM,122XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,523,5,34,53,01A,1173862,1823805,2012,09/18/2022 04:45:51 PM,41.671924547,-87.639305643,"(41.671924547, -87.639305643)"
20679,HV540475,10/30/2012 09:12:00 AM,062XX S EBERHART AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,313,3,20,42,01A,1180650,1863845,2012,09/18/2022 04:45:51 PM,41.781646505,-87.613235784,"(41.781646505, -87.613235784)"
22161,HY480705,10/30/2015 02:14:00 PM,025XX W 70TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,832,8,18,66,01A,1160472,1858148,2015,08/31/2022 04:51:30 PM,41.766453012,-87.687370197,"(41.766453012, -87.687370197)"
22896,HZ494803,10/30/2016 01:19:00 AM,079XX S VERNON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,624,6,6,44,01A,1180622,1852384,2016,09/18/2022 04:45:51 PM,41.750196978,-87.61368999,"(41.750196978, -87.61368999)"
22898,HZ494869,10/30/2016 03:06:00 AM,107XX S HOXIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,434,4,10,51,01A,1195226,1834256,2016,05/09/2023 04:44:33 PM,41.700104464,-87.560771495,"(41.700104464, -87.560771495)"
22901,HZ494522,10/30/2016 03:37:00 AM,011XX W 57TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,712,7,16,68,01A,1169518,1866994,2016,09/18/2022 04:45:51 PM,41.7905363,-87.653957017,"(41.7905363, -87.653957017)"
22897,HZ494886,10/30/2016 03:38:00 AM,022XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1225,12,2,28,01A,1161646,1898661,2016,09/18/2022 04:45:51 PM,41.87760112,-87.681941224,"(41.87760112, -87.681941224)"
22900,HZ494906,10/30/2016 03:45:00 AM,004XX W EVERGREEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1821,18,27,8,01A,1172929,1909277,2016,08/31/2022 04:51:30 PM,41.906489594,-87.640198387,"(41.906489594, -87.640198387)"
22899,HZ494906,10/30/2016 04:46:00 AM,004XX W EVERGREEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1821,18,27,8,01A,1172929,1909277,2016,09/18/2022 04:45:51 PM,41.906489594,-87.640198387,"(41.906489594, -87.640198387)"
22895,HZ494787,10/30/2016 12:59:00 AM,034XX W HIRSCH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1422,14,26,23,01A,1153118,1909095,2016,09/18/2022 04:45:51 PM,41.906406388,-87.712976948,"(41.906406388, -87.712976948)"
24260,JB496408,10/30/2018 03:34:00 PM,015XX W 53RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,934,9,16,61,01A,1166759,1869577,2018,08/31/2022 04:51:30 PM,41.797683743,-87.663999836,"(41.797683743, -87.663999836)"
24817,JC491610,10/30/2019 02:48:00 AM,044XX W CHICAGO AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,11,37,23,01A,1146576,1904952,2019,09/18/2022 04:45:51 PM,41.895164866,-87.737114239,"(41.895164866, -87.737114239)"
25581,JD415988,10/30/2020 10:09:00 PM,116XX S VINCENNES AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2234,22,34,75,01A,1165782,1827728,2020,08/31/2022 04:51:30 PM,41.682864732,-87.668767778,"(41.682864732, -87.668767778)"
26400,JE428031,10/30/2021 04:45:00 PM,058XX W RAILROAD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1513,15,29,25,01A,1137417,1895778,2021,09/18/2022 04:45:51 PM,41.870159924,-87.770974184,"(41.870159924, -87.770974184)"
26402,JE427332,10/30/2021 12:26:00 AM,027XX W BELMONT AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1733,17,33,21,01A,1157469,1921150,2021,08/31/2022 04:51:30 PM,41.939398761,-87.696665201,"(41.939398761, -87.696665201)"
26401,JE427332,10/30/2021 12:46:00 AM,027XX W BELMONT AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1733,17,33,21,01A,1157469,1921150,2021,09/18/2022 04:45:51 PM,41.939398761,-87.696665201,"(41.939398761, -87.696665201)"
27156,JF454843,10/30/2022 03:23:00 AM,068XX W GRAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2512,25,36,18,01A,1129933,1915196,2022,11/06/2022 03:50:08 PM,41.923576849,-87.798006,"(41.923576849, -87.798006)"
19655,HS591381,10/31/2010 01:45:00 AM,005XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,312,3,20,42,01A,1181092,1863362,2010,08/31/2022 04:51:30 PM,41.780310939,-87.611630184,"(41.780310939, -87.611630184)"
19656,HS592242,10/31/2010 05:03:00 PM,092XX S DOBSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,413,4,8,47,01A,1184831,1843897,2010,09/18/2022 04:45:51 PM,41.726810098,-87.59853204,"(41.726810098, -87.59853204)"
19657,HS592324,10/31/2010 06:22:00 PM,010XX W SUNNYSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2313,19,46,3,01A,1168638,1930055,2010,09/18/2022 04:45:51 PM,41.963599469,-87.65535722,"(41.963599469, -87.65535722)"
19658,HS592590,10/31/2010 10:46:00 PM,069XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,735,7,17,67,01A,1164888,1858568,2010,08/31/2022 04:51:30 PM,41.767513402,-87.671171991,"(41.767513402, -87.671171991)"
20125,HT567873,10/31/2011 12:20:00 PM,031XX W 59TH ST,110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,true,true,824,8,16,66,01A,1156253,1865334,2011,09/18/2022 04:45:51 PM,41.786258374,-87.702641369,"(41.786258374, -87.702641369)"
20683,HV542767,10/31/2012 07:25:00 PM,054XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,false,932,9,16,61,01A,1164611,1868623,2012,09/18/2022 04:45:51 PM,41.795111477,-87.67190382,"(41.795111477, -87.67190382)"
20682,HV541857,10/31/2012 09:14:00 AM,005XX N LAMON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,15,28,25,01A,1143593,1903321,2012,08/31/2022 04:51:30 PM,41.890745572,-87.748111019,"(41.890745572, -87.748111019)"
21142,HW515621,10/31/2013 10:38:00 PM,086XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,613,6,21,71,01A,1171156,1847598,2013,08/31/2022 04:51:30 PM,41.737275576,-87.648517108,"(41.737275576, -87.648517108)"
21141,HW514163,10/31/2013 12:50:00 AM,121XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,523,5,34,53,01A,1173843,1824276,2013,09/18/2022 04:45:51 PM,41.673217468,-87.6393613,"(41.673217468, -87.6393613)"
21621,HX489921,10/31/2014 08:02:00 PM,052XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,1522,15,29,25,01A,1141210,1899516,2014,08/31/2022 04:51:30 PM,41.880348446,-87.756956539,"(41.880348446, -87.756956539)"
21630,HX370312,10/31/2014 12:00:00 AM,019XX S KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,10,24,29,01A,1148026,1890201,2014,09/18/2022 04:45:51 PM,41.854658624,-87.732168163,"(41.854658624, -87.732168163)"
22163,HY483064,10/31/2015 01:11:00 AM,078XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,421,4,7,43,01A,1197940,1853912,2015,09/18/2022 04:45:51 PM,41.753974914,-87.550179329,"(41.753974914, -87.550179329)"
22907,HZ451210,10/31/2016 01:01:00 PM,003XX E 81ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,623,6,6,44,01A,1179611,1851364,2016,09/18/2022 04:45:51 PM,41.747421126,-87.617425815,"(41.747421126, -87.617425815)"
22909,HZ496623,10/31/2016 01:15:00 PM,122XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,524,5,34,53,01A,1172876,1823681,2016,09/18/2022 04:45:51 PM,41.671606006,-87.642918034,"(41.671606006, -87.642918034)"
22902,HZ496076,10/31/2016 04:09:00 AM,011XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,712,7,16,68,01A,1169495,1868187,2016,09/18/2022 04:45:51 PM,41.793810528,-87.654006786,"(41.793810528, -87.654006786)"
22903,HZ497087,10/31/2016 08:00:00 PM,011XX W WILSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,19,46,3,01A,1167612,1930696,2016,09/18/2022 04:45:51 PM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
23675,JA492721,10/31/2017 08:24:00 AM,000XX S LOCKWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,15,29,25,01A,1141012,1899402,2017,09/18/2022 04:45:51 PM,41.880039263,-87.757686392,"(41.880039263, -87.757686392)"
23676,JA492780,10/31/2017 10:22:00 AM,073XX S OGLESBY AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,334,3,7,43,01A,1193146,1856782,2017,09/18/2022 04:45:51 PM,41.761968828,-87.567653754,"(41.761968828, -87.567653754)"
24262,JB498298,10/31/2018 09:22:00 PM,050XX W BELDEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2522,25,36,19,01A,1142430,1914825,2018,09/18/2022 04:45:51 PM,41.922335521,-87.752095905,"(41.922335521, -87.752095905)"
24818,JC493996,10/31/2019 11:23:00 PM,016XX S ALLPORT ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1233,12,25,31,01A,1168304,1892015,2019,09/18/2022 04:45:51 PM,41.859222698,-87.657686949,"(41.859222698, -87.657686949)"
25585,JD417016,10/31/2020 09:04:00 PM,022XX E 68TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,331,3,5,43,01A,1192201,1860314,2020,09/18/2022 04:45:51 PM,41.771683937,-87.571002493,"(41.771683937, -87.571002493)"
25582,JD397541,10/31/2020 09:14:00 AM,057XX S ELIZABETH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,713,7,16,67,01A,1168967,1866814,2020,09/18/2022 04:45:51 PM,41.79005429,-87.655982593,"(41.79005429, -87.655982593)"
25584,JD417014,10/31/2020 09:30:00 PM,038XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,SCHOOL YARD,true,false,1011,10,24,29,01A,1150779,1893765,2020,09/18/2022 04:45:51 PM,41.86438533,-87.721970252,"(41.86438533, -87.721970252)"
25583,JD416956,10/31/2020 10:14:00 PM,033XX W HURON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,11,27,23,01A,1153766,1904463,2020,09/18/2022 04:45:51 PM,41.893682861,-87.710720066,"(41.893682861, -87.710720066)"
26403,JE428474,10/31/2021 01:22:00 AM,009XX N DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1212,12,2,24,01A,1162895,1906427,2021,08/31/2022 04:51:30 PM,41.898885554,-87.677137172,"(41.898885554, -87.677137172)"
26405,JE428681,10/31/2021 07:25:00 AM,004XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,false,false,1131,11,28,26,01A,1147129,1897553,2021,09/18/2022 04:45:51 PM,41.874850606,-87.735272577,"(41.874850606, -87.735272577)"
26404,JE428818,10/31/2021 11:04:00 AM,075XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,612,6,17,71,01A,1170949,1854878,2021,09/18/2022 04:45:51 PM,41.757257385,-87.649063391,"(41.757257385, -87.649063391)"
27158,JF456547,10/31/2022 01:45:00 PM,038XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1133,11,28,26,01A,1150792,1897748,2022,11/07/2022 03:52:30 PM,41.875314882,-87.721818367,"(41.875314882, -87.721818367)"
20127,HT569245,11/01/2011 08:18:00 AM,024XX E 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,334,3,7,43,01A,1194011,1855712,2011,09/18/2022 04:45:51 PM,41.759011495,-87.564518539,"(41.759011495, -87.564518539)"
20126,HT568919,11/01/2011 12:41:00 AM,042XX S CAMPBELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,914,9,12,58,01A,1160397,1876486,2011,09/18/2022 04:45:51 PM,41.816776477,-87.687139881,"(41.816776477, -87.687139881)"
20684,HV543426,11/01/2012 09:40:00 AM,057XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,232,2,20,40,01A,1179463,1867016,2012,08/31/2022 04:51:30 PM,41.79037523,-87.617490782,"(41.79037523, -87.617490782)"
21143,HW515845,11/01/2013 04:47:00 AM,023XX N MENARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2515,25,37,19,01A,1137331,1915061,2013,09/18/2022 04:45:51 PM,41.923076442,-87.770825768,"(41.923076442, -87.770825768)"
21622,HX491289,11/01/2014 08:07:00 PM,067XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,724,7,17,68,01A,1170805,1860170,2014,09/18/2022 04:45:51 PM,41.771782439,-87.649436929,"(41.771782439, -87.649436929)"
22164,HY484627,11/01/2015 11:33:00 AM,041XX W 31ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1031,10,22,30,01A,1149112,1883714,2015,08/31/2022 04:51:30 PM,41.836836526,-87.728349775,"(41.836836526, -87.728349775)"
22904,HZ497445,11/01/2016 01:00:00 AM,111XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,531,5,9,49,01A,1178790,1831249,2016,09/18/2022 04:45:51 PM,41.692241657,-87.621043998,"(41.692241657, -87.621043998)"
22905,HZ497510,11/01/2016 02:58:00 AM,006XX N RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,11,27,23,01A,1151271,1904072,2016,08/31/2022 04:51:30 PM,41.892659233,-87.719893677,"(41.892659233, -87.719893677)"
22913,HZ497841,11/01/2016 06:30:00 PM,018XX W 58TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,715,7,15,67,01A,1164899,1866212,2016,08/31/2022 04:51:30 PM,41.788489307,-87.670915842,"(41.788489307, -87.670915842)"
22906,HZ498768,11/01/2016 10:05:00 PM,067XX S WOLCOTT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,726,7,15,67,01A,1164850,1859933,2016,08/31/2022 04:51:30 PM,41.771259949,-87.671272764,"(41.771259949, -87.671272764)"
23678,JA494564,11/01/2017 02:52:00 PM,033XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1134,11,28,27,01A,1154007,1897824,2017,09/18/2022 04:45:51 PM,41.875459972,-87.710012054,"(41.875459972, -87.710012054)"
24420,G183384,11/01/2017 11:00:00 PM,052XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,15,29,25,01A,1141378,1897837,2017,09/18/2022 04:45:51 PM,41.875737959,-87.756381096,"(41.875737959, -87.756381096)"
23677,JA494266,11/01/2017 11:15:00 AM,027XX E 80TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,422,4,7,46,01A,1196004,1852458,2017,08/31/2022 04:51:30 PM,41.75003317,-87.557322018,"(41.75003317, -87.557322018)"
24263,JB499898,11/01/2018 11:36:00 PM,026XX S KEDVALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1031,10,22,30,01A,1149144,1886053,2018,09/18/2022 04:45:51 PM,41.843254432,-87.728171881,"(41.843254432, -87.728171881)"
26412,JE385492,11/01/2021 01:26:00 AM,012XX E 71ST ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,324,3,5,69,01A,1185754,1858185,2021,09/18/2022 04:45:51 PM,41.765996151,-87.594701749,"(41.765996151, -87.594701749)"
26406,JE430596,11/01/2021 07:22:00 PM,046XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,925,9,11,61,01A,1172082,1874016,2021,09/18/2022 04:45:51 PM,41.809749425,-87.644349118,"(41.809749425, -87.644349118)"
19659,HS586272,11/02/2010 05:30:00 AM,063XX N KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1711,17,39,12,01A,1146571,1941694,2010,09/18/2022 04:45:51 PM,41.995988144,-87.73619249,"(41.995988144, -87.73619249)"
20128,HT572234,11/02/2011 09:28:00 PM,005XX E 130TH ST,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,533,5,9,54,01A,1182161,1819213,2011,09/18/2022 04:45:51 PM,41.659135983,-87.609072738,"(41.659135983, -87.609072738)"
20129,HT572234,11/02/2011 09:28:00 PM,005XX E 130TH ST,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,533,5,9,54,01A,1182161,1819213,2011,09/18/2022 04:45:51 PM,41.659135983,-87.609072738,"(41.659135983, -87.609072738)"
20130,HT572234,11/02/2011 09:28:00 PM,005XX E 130TH ST,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,533,5,9,54,01A,1182161,1819213,2011,09/18/2022 04:45:51 PM,41.659135983,-87.609072738,"(41.659135983, -87.609072738)"
21151,HW408145,11/02/2013 02:42:00 PM,085XX S OGLESBY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,412,4,8,46,01A,1193319,1848862,2013,09/18/2022 04:45:51 PM,41.740231473,-87.56727815,"(41.740231473, -87.56727815)"
21144,HW517415,11/02/2013 06:07:00 AM,042XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1114,11,28,26,01A,1148062,1900635,2013,09/18/2022 04:45:51 PM,41.883290077,-87.731767645,"(41.883290077, -87.731767645)"
